tconst,primaryTitle,startYear,runtimeMinutes,rating,primaryGenre_Adult,primaryGenre_Adventure,primaryGenre_Animation,primaryGenre_Biography,primaryGenre_Comedy,primaryGenre_Crime,primaryGenre_Documentary,primaryGenre_Drama,primaryGenre_Family,primaryGenre_Fantasy,primaryGenre_Film-Noir,primaryGenre_History,primaryGenre_Horror,primaryGenre_Music,primaryGenre_Musical,primaryGenre_Mystery,primaryGenre_News,primaryGenre_Reality-TV,primaryGenre_Romance,primaryGenre_Sci-Fi,primaryGenre_Short,primaryGenre_Sport,primaryGenre_Thriller,primaryGenre_War,primaryGenre_Western,primaryGenre_\N,directors_count,actor1_count,actor2_count
tt2304426,The Selfish Giant,2013,91,7.052411874625016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt6571548,The White Tiger,2021,125,7.052309376924895,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,3
tt0046511,Journey to Italy,1954,97,7.0522594444812245,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,7,1
tt0990372,Detective Conan: The Phantom of Baker Street,2002,98,7.052252995200911,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,1
tt0079766,Quadrophenia,1979,120,7.051907347133334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0106246,Alive,1993,128,7.051829319479066,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,11,1
tt0058092,Father Goose,1964,118,7.051787107864412,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,23,2
tt0079367,The Jerk,1979,94,7.051612996307774,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,2
tt0037595,Christmas in Connecticut,1945,101,7.051396770263748,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,11,1
tt0069995,Don't Look Now,1973,110,7.051348481328837,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,5,7
tt0115744,Brassed Off,1996,108,7.051324150651144,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1
tt10855768,Missing,2023,111,7.051270987620651,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0051878,"The Long, Hot Summer",1958,115,7.051145190000902,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,16,4
tt0374271,In Your Name,2003,132,7.05096862880688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,2
tt0780511,Everybody's Fine,2009,99,7.050900199107905,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,21,3
tt5912454,Blue Jay,2016,80,7.050838411068117,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
tt0041958,Thieves' Highway,1949,94,7.0508334984310945,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,1
tt0084434,An Officer and a Gentleman,1982,124,7.050697432904241,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,3
tt3202202,Palm Trees in the Snow,2015,163,7.050612400391349,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt0151691,My Name Is Joe,1998,105,7.050561745960139,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,2,1
tt6053438,First Reformed,2017,113,7.050540150911514,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,11,3
tt6068960,Hatred,2016,150,7.050535864701899,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,2
tt0080117,The Wanderers,1979,112,7.0504999433259705,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,5
tt0049456,Lust for Life,1956,122,7.050457745774384,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,12,3
tt32427535,Aarata,2024,122,7.050390142018497,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0105435,Sneakers,1992,126,7.050384017703177,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,12,5
tt0035979,Heaven Can Wait,1943,112,7.050316984123762,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,4,2
tt19394770,Atatürk: 1881-1919,2023,132,7.049980850263543,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
tt0155124,Rudra Veena,1988,170,7.049718997523559,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,5,1
tt7344360,Long Shot,2017,40,7.0497169720240365,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0106387,Benny & Joon,1993,98,7.049681609165947,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,19,2
tt14324650,"Batman: The Long Halloween, Part One",2021,85,7.049598540356472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4,3
tt4882376,First They Killed My Father,2017,136,7.0495120729196294,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0928152,Malliswari,2004,150,7.0494169369902515,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,7,3
tt7179784,Irumbu Thirai,2018,160,7.04937466269126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,5
tt16899584,The Beatles: Get Back - The Rooftop Concert,2022,65,7.049183719771528,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,77,278
tt1173901,The Island,2007,143,7.049091445635954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt26675252,Louis Tomlinson: All of Those Voices,2023,108,7.049058835279779,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt8632862,Fahrenheit 11/9,2018,128,7.048933072776963,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,1
tt0085933,Merry Christmas Mr. Lawrence,1983,123,7.048636063783579,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,2
tt0048347,The Man with the Golden Arm,1955,119,7.0485582534961395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,5,3
tt6214084,Something Useful,2017,104,7.048452256356077,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0124207,The Thief,1997,96,7.048400920936899,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0388139,It's All Gone Pete Tong,2004,90,7.048343742547163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt12850582,Break the Silence: The Movie,2020,89,7.04832286476511,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,5,2
tt0024660,Three Little Pigs,1933,9,7.048290975988182,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5,6
tt0411270,The Beat That My Heart Skipped,2005,108,7.048220630660096,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,6,1
tt2950418,Greater,2016,130,7.048040258237197,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0088015,Ronia: The Robber's Daughter,1984,126,7.047985623693125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt4529706,The Jungle,2015,15,7.047964284890674,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,3
tt0073817,Swept Away,1974,114,7.047914645884033,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5,4
